Fecha;Anio;Mes;Linea;Línea Unificada;Canal de distribución;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
may-20;2020;Mayo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;23155280;23379216;125500;220527;-223935;185
may-20;2020;Mayo;YERBA MATE BCP;Yerba Mate;Mayoristas;3795114;2602382;22374;24470;1192732;170
may-20;2020;Mayo;YERBA MATE BCP;Yerba Mate;Distribuidores;10026357;5118000;58785;48270;4908357;171
may-20;2020;Mayo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;522360;267467;3075;-6745;254892;170
may-20;2020;Mayo;YERBA MATE BCP;Yerba Mate;Supermercados;4822;3173;31;31;1650;158
may-20;2020;Mayo;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;45772;25526;348;243;20246;132
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;79881725;44736382;449697;444218;35145343;178
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Distribuidores;58027380;38595420;340754;356464;19431960;170
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Supermercados;16696602;10099585;98476;92097;6597017;170
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;32812439;36609859;175965;328459;-3797419;186
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Mayoristas;6505155;4189205;38525;37970;2315950;169
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Distribuidores;9550417;7454941;55970;70706;2095476;171
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;507416;312472;2975;2740;194944;171
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Supermercados;35858;25618;227;227;10240;158
jun-20;2020;Junio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;31137;26583;244;237;4553;128
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;48909526;66201839;269271;508107;-17292313;182
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Distribuidores;53774057;39745949;312109;305828;14028107;172
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Supermercados;12337002;9611463;71673;69230;2725538;172
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;64445191;25533250;339300;202237;38911941;190
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Mayoristas;4043802;2678442;23630;20525;1365360;171
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Distribuidores;5177058;6632919;30220;48825;-1455861;171
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;1887700;1345659;11030;10945;542041;171
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Supermercados;10323;7970;61;61;2353;169
jul-20;2020;Julio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;97850;24998;611;192;72852;160
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;116817638;60636374;629293;469655;56181264;186
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Distribuidores;54573665;43536798;307695;325807;11036867;177
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Supermercados;14351559;15315590;81140;115172;-964032;177
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;44266590;33488332;221060;243512;10778259;200
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Mayoristas;5292488;6792518;29814;50273;-1500030;178
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Distribuidores;12819602;10033847;73805;77515;2785755;174
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;1667763;1863552;9530;13675;-195789;175
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Supermercados;4141;3407;25;25;734;166
ago-20;2020;Agosto;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;76117;19853;520;144;56264;147
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;73752729;61242981;371844;423374;12509748;198
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Distribuidores;59194321;54767636;298737;391418;4426686;198
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Supermercados;17706910;13179049;94664;95566;4527861;187
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;83457568;33549149;362930;230859;49908419;230
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Mayoristas;7508122;2808228;39130;22164;4699894;192
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Distribuidores;11059529;7971175;57454;56534;3088354;192
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;2188587;1823320;10770;13290;365267;203
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Supermercados;129007;104617;750;750;24390;172
sep-20;2020;Septiembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;97139;23638;610;170;73502;159
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;176739479;103961473;722181;670686;72778006;245
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Distribuidores;99124064;43766299;392133;313947;55357766;253
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Supermercados;26116632;15100086;117632;108799;11016546;222
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;44408427;35525978;164245;252670;8882449;270
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Mayoristas;6065936;7082303;24628;48590;-1016367;246
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Distribuidores;15346502;8951892;67765;62459;6394610;226
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;2620078;1501061;12960;10665;1119017;202
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Supermercados;8191;6290;45;45;1900;182
oct-20;2020;Octubre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;104293;35682;648;257;68611;161
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;124303485;71139906;511385;505525;53163579;243
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Distribuidores;78012716;43590635;307684;308721;34422080;254
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Supermercados;23707168;13890751;102433;103696;9816417;231
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;54428359;50995001;207870;355070;3433358;262
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Mayoristas;12346775;6459473;50400;45685;5887302;245
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Distribuidores;11579511;7479786;44499;52645;4099725;260
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;2099783;630086;8370;4450;1469698;251
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Supermercados;28247;19225;157;137;9022;180
nov-20;2020;Noviembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;110065;38558;685;276;71507;161
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;79846726;64169285;338098;441168;15677441;236
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Distribuidores;89256681;47535258;340489;344268;41721423;262
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Supermercados;22819190;13044340;94748;104478;9774850;241
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;71243584;70964748;265255;497065;278837;269
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Mayoristas;12133501;3352570;47153;25086;8780930;257
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Distribuidores;20315853;7490536;76743;51080;12825318;265
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;294092;491790;1155;3138;-197698;255
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Supermercados;28856;18384;130;130;10472;223
dic-20;2020;Diciembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;33698;22979;180;165;10719;188
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;130112408;68049179;495425;497215;62063229;263
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Distribuidores;85501359;37146748;318218;268515;48354611;269
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Supermercados;30511756;15694238;116163;118286;14817518;263
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;102566093;54533521;365475;354428;48032572;281
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Mayoristas;6770877;3926357;25250;28561;2844520;268
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Distribuidores;9581257;6162584;35490;42590;3418673;270
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;2685379;1146721;10073;7835;1538658;267
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Supermercados;28088;20961;145;145;7126;194
ene-21;2021;Enero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;101410;24878;531;173;76532;191
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;135307282;93118331;531550;641965;42188951;255
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Distribuidores;78324466;46486305;291258;343056;31838161;269
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Supermercados;26703622;15811522;101195;110828;10892100;264
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;150708506;44990123;540120;305448;105718383;279
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Mayoristas;5536094;2408828;20635;18154;3127266;268
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Distribuidores;18781532;10065974;69645;76673;8715558;270
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;1520593;1450582;5678;9688;70011;268
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Supermercados;21293;12173;83;83;9120;258
feb-21;2021;Febrero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;20060925;31695;81738;216;20029230;245
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;198696697;81327760;766705;589168;117368937;259
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Distribuidores;96492889;48083043;359225;345010;48409846;269
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Supermercados;39837881;17371221;150458;119103;22466661;265
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;174772703;75392991;623783;486951;99379713;280
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Mayoristas;6274702;4298481;23325;30333;1976221;269
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Distribuidores;16811551;7437199;62290;54363;9374352;270
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;2786643;1145913;10458;7178;1640730;266
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Supermercados;24451;2444;96;13;22007;256
mar-21;2021;Marzo;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;5632873;33306;27145;223;5599566;208
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;162664057;122772166;620148;813836;39891891;262
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Distribuidores;111609129;80211729;431763;521330;31397400;258
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Supermercados;29684551;18518230;111255;122926;11166321;267
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;79701671;61677973;280738;385599;18023698;284
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Mayoristas;10046733;5707163;37288;36243;4339570;269
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Distribuidores;14957651;12795304;59715;98605;2162347;250
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;3679138;2687240;13280;16715;991897;277
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Supermercados;139677;88906;523;523;50771;267
abr-21;2021;Abril;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;1638082;27995;7866;171;1610087;208
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Mayoristas;0;12961;0;75;-12961;#¡DIV/0!
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;197061228;74264241;701195;487051;122796988;281
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Distribuidores;108670707;60869195;392508;400032;47801512;277
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Supermercados;28622163;16922489;101813;107559;11699675;281
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;171953812;93814753;566915;470438;78139059;303
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Mayoristas;7685833;3915535;28808;23303;3770297;267
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Distribuidores;18602148;11698646;68700;83865;6903502;271
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;3634348;2497623;12688;15518;1136725;286
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Supermercados;8588;6610;40;40;1978;215
may-21;2021;Mayo;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;983405;49092;4578;295;934313;215
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;133692940;91545682;490185;526352;42147258;273
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Distribuidores;139359395;84073590;477558;479688;55285805;292
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Supermercados;34030643;20784554;118598;118415;13246089;287
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;122567939;88383189;400848;484844;34184750;306
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Mayoristas;8094268;6982350;27643;38909;1111917;293
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Distribuidores;21600426;13823284;76833;73908;7777142;281
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;3929926;2580134;13495;11878;1349791;291
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Supermercados;6250;4672;26;26;1577;240
jun-21;2021;Junio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;3616524;62353;16939;347;3554171;214
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;186653241;122182004;625175;668314;64471237;299
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Distribuidores;134803888;80884899;452213;445450;53918988;298
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Supermercados;38299335;23144071;128903;126093;15155264;297
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;177904256;109951927;542040;586120;67952329;328
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Mayoristas;11948831;8570048;39893;45746;3378783;300
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Distribuidores;30833506;15067395;102790;80983;15766111;300
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;3781341;4024423;12550;21875;-243082;301
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Supermercados;12678;7683;41;41;4995;313
jul-21;2021;Julio;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;759157;63617;3582;339;695540;212
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;199478803;122927576;641250;640438;76551227;311
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Distribuidores;140226120;85298375;440360;432322;54927744;318
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Supermercados;32169503;21044966;102840;108352;11124536;313
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;113735863;91877003;345775;463765;21858860;329
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Mayoristas;13404620;6673027;42163;33593;6731593;318
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Distribuidores;16648720;17850876;51193;89595;-1202156;325
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;6647608;3825390;20625;14020;2822218;322
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Supermercados;28101;16962;86;86;11139;329
ago-21;2021;Agosto;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;1619695;91110;6992;460;1528585;232
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;199916152;140640881;643390;699376;59275272;311
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Distribuidores;145946980;90198052;434532;449796;55748928;336
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Supermercados;37496626;22143421;113281;107262;15353205;331
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;182495228;127080550;524975;630122;55414678;348
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Mayoristas;13923159;9347774;41570;46052;4575386;335
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Distribuidores;35039371;17191333;109438;85758;17848037;320
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;5218427;2098420;15623;10098;3120008;334
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Supermercados;9892;5258;31;26;4634;319
sep-21;2021;Septiembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;4710318;61224;19698;307;4649094;239
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;269902656;176684266;820945;767548;93218390;329
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Distribuidores;141330107;65656435;409195;349563;75673672;345
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Supermercados;30514445;13482087;86875;69328;17032358;351
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;205082721;96025722;577490;476013;109056998;355
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Mayoristas;11886924;5323708;34933;29890;6563216;340
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Distribuidores;26025012;12775825;80413;66135;13249187;324
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;6075266;4395894;17330;22213;1679372;351
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Supermercados;10191;6030;30;30;4161;340
oct-21;2021;Octubre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;12276799;47129;51241;234;12229670;240
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;191858371;165049564;579243;823016;26808807;331
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Distribuidores;131500929;84741438;365678;439482;46759491;360
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Supermercados;32883429;19298792;95660;98879;13584637;344
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;172328537;93403369;471420;457551;78925168;366
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Mayoristas;11969028;8366906;33305;42939;3602122;359
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Distribuidores;15725899;15778905;44668;84490;-53006;352
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;5763720;4490334;16163;22155;1273386;357
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Supermercados;42217;24352;120;120;17866;352
nov-21;2021;Noviembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;11668299;86733;48721;434;11581565;239
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;286301682;189996628;855950;845896;96305054;334
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Distribuidores;156939774;83399709;436260;428410;73540065;360
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Supermercados;40111106;21000978;114215;107365;19110128;351
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;130891851;88973078;347963;437141;41918772;376
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Mayoristas;16308839;5769524;45493;31087;10539315;358
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Distribuidores;42571807;12273756;119713;73138;30298052;356
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;4546843;1974000;12683;1080;2572843;359
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Supermercados;25279;16131;80;80;9148;318
dic-21;2021;Diciembre;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;8613639;50793;36000;250;8562847;239
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;266996627;167852097;784825;777759;99144529;340
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Distribuidores;150088874;62391491;412335;344077;87697383;364
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Supermercados;31965696;19516045;87885;105441;12449651;364
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;217086147;88740626;579153;435366;128345522;375
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Mayoristas;13404400;6341935;36643;32777;7062466;366
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Distribuidores;16774527;16577423;45883;81550;197104;366
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;1790149;2318803;4868;11793;-528655;368
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Supermercados;19892;10157;55;50;9735;362
ene-22;2022;Enero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;1090671;55788;4552;272;1034883;240
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;331614779;192055091;857003;694101;139559689;387
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Distribuidores;141489844;86931736;362735;381074;54558109;390
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Supermercados;47114496;23434098;121175;121440;23680398;389
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;81814098;86642886;209460;431410;-4828788;391
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Mayoristas;11388257;6962408;29148;31178;4425849;391
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Distribuidores;28191248;27458344;73888;121338;732904;382
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;5265284;2877250;13675;13705;2388034;385
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Supermercados;49694;23624;132;117;26070;376
feb-22;2022;Febrero;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;9677767;54050;34801;264;9623717;278
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Cadenas de Supermercados;336085930;130556808;855063;606752;205529122;393
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Distribuidores;170278276;82547010;434393;393395;87731266;392
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Supermercados;53940195;23262985;138318;110092;30677209;390
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;246122827;114966471;598020;534234;131156356;412
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Mayoristas;12618110;6034847;32345;28202;6583263;390
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Distribuidores;52677642;21069830;135953;98673;31607813;387
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Grandes Mayoristas;4782265;2880931;12280;9228;1901334;389
mar-22;2022;Marzo;YERBA MATE BCP;Yerba Mate;Supermercados;42878;23608;111;111;19270;388
